watch_id,user_id,movie_id,watched_at,minutes_watched,completed,device
W0010849,U00855,M00119,2025-12-22 15:04:16.443232,100,False,Tablet
W0010850,U00450,M00184,2026-02-02 15:04:16.443235,6,False,Tablet
W0010851,U00659,M00122,2025-08-31 15:04:16.443237,172,True,TV
W0010852,U00408,M00254,2025-10-16 15:04:16.443240,148,False,Laptop
W0010853,U00914,M00178,2025-07-20 15:04:16.443244,12,True,Tablet
W0010854,U00450,M00008,2025-05-28 15:04:16.443247,159,True,Tablet
W0010855,U00765,M00067,2026-03-06 15:04:16.443250,98,False,Tablet
W0010856,U00441,M00115,2026-01-20 15:04:16.443254,79,False,Laptop
W0010857,U00069,M00024,2026-03-25 15:04:16.443257,94,True,Tablet
W0010858,U00714,M00097,2026-03-10 15:04:16.443260,132,True,Laptop
W0010859,U00088,M00096,2025-09-11 15:04:16.443263,119,False,Laptop
W0010860,U00668,M00295,2025-08-10 15:04:16.443266,88,True,TV
W0010861,U00116,M00167,2025-10-13 15:04:16.443269,166,True,Tablet
W0010862,U00046,M00206,2025-09-16 15:04:16.443272,65,False,Laptop
W0010863,U00074,M00069,2025-07-28 15:04:16.443275,61,True,Laptop
W0010864,U00673,M00036,2026-01-10 15:04:16.443278,28,False,Tablet
W0010865,U00917,M00252,2026-01-30 15:04:16.443281,67,False,Laptop
W0010866,U00709,M00067,2026-01-17 15:04:16.443284,165,True,Laptop
W0010867,U00443,M00216,2026-05-07 15:04:16.443289,111,False,Mobile
W0010868,U00355,M00007,2025-10-26 15:04:16.443291,35,False,Tablet
W0010869,U00703,M00285,2025-08-20 15:04:16.443295,148,True,Mobile
W0010870,U00703,M00152,2025-07-12 15:04:16.443298,140,True,Mobile
W0010871,U00584,M00142,2026-04-05 15:04:16.443301,133,False,TV
W0010872,U00389,M00167,2025-12-03 15:04:16.443305,40,True,Mobile
W0010873,U00408,M00044,2026-04-07 15:04:16.443307,48,True,Tablet
W0010874,U00106,M00193,2025-10-05 15:04:16.443309,149,True,TV
W0010875,U00300,M00161,2025-07-25 15:04:16.443311,103,True,Tablet
W0010876,U00447,M00192,2025-10-06 15:04:16.443313,110,True,Laptop
W0010877,U00709,M00279,2025-07-12 15:04:16.443315,106,False,TV
W0010878,U00200,M00126,2025-06-11 15:04:16.443317,75,False,Mobile
W0010879,U00711,M00248,2026-01-07 15:04:16.443319,61,True,Mobile
W0010880,U00466,M00192,2026-01-16 15:04:16.443321,96,False,Tablet
W0010881,U00006,M00223,2025-08-01 15:04:16.443323,164,False,Mobile
W0010882,U00731,M00100,2026-04-13 15:04:16.443326,83,True,TV
W0010883,U00011,M00025,2026-02-22 15:04:16.443328,48,False,Mobile
W0010884,U00796,M00204,2026-03-13 15:04:16.443330,117,False,Mobile
W0010885,U00395,M00110,2026-01-18 15:04:16.443332,102,False,Mobile
W0010886,U00360,M00211,2025-06-08 15:04:16.443334,161,False,Tablet
W0010887,U00735,M00276,2026-01-11 15:04:16.443338,124,False,Tablet
W0010888,U00670,M00178,2025-11-18 15:04:16.443341,140,False,Laptop
W0010889,U00074,M00049,2025-05-21 15:04:16.443343,58,False,Laptop
W0010890,U00475,M00246,2026-01-24 15:04:16.443346,129,False,Laptop
W0010891,U00963,M00026,2026-03-25 15:04:16.443348,92,True,Tablet
W0010892,U00907,M00298,2025-10-18 15:04:16.443350,39,False,Mobile
W0010893,U00371,M00066,2025-09-24 15:04:16.443352,130,False,Laptop
W0010894,U00719,M00130,2025-10-22 15:04:16.443354,156,True,TV
W0010895,U00542,M00039,2026-01-29 15:04:16.443356,25,True,Laptop
W0010896,U00465,M00248,2025-08-28 15:04:16.443358,113,False,Tablet
W0010897,U00386,M00159,2025-10-30 15:04:16.443360,74,False,Tablet
W0010898,U00214,M00116,2025-05-26 15:04:16.443362,142,True,TV
W0010899,U00006,M00047,2025-05-19 15:04:16.443364,53,True,Tablet
W0010900,U00660,M00243,2025-09-30 15:04:16.443366,133,True,TV
W0010901,U00039,M00225,2025-12-23 15:04:16.443368,86,True,Tablet
W0010902,U00080,M00242,2025-10-24 15:04:16.443370,74,False,Mobile
W0010903,U00843,M00054,2025-10-31 15:04:16.443372,141,False,Tablet
W0010904,U00018,M00188,2025-06-23 15:04:16.443374,158,True,TV
W0010905,U00450,M00226,2026-01-23 15:04:16.443376,50,False,Laptop
W0010906,U00275,M00270,2025-12-16 15:04:16.443379,33,False,TV
W0010907,U00767,M00069,2025-12-30 15:04:16.443381,28,True,Tablet
W0010908,U00644,M00121,2025-10-21 15:04:16.443383,80,True,Laptop
W0010909,U00033,M00193,2026-04-22 15:04:16.443385,110,True,Laptop
W0010910,U00840,M00114,2025-11-29 15:04:16.443387,138,False,Mobile
W0010911,U00700,M00182,2025-10-31 15:04:16.443390,103,True,Mobile
W0010912,U00927,M00286,2025-12-20 15:04:16.443392,32,True,TV
W0010913,U00457,M00251,2025-11-19 15:04:16.443394,103,False,TV
W0010914,U00475,M00105,2025-05-15 15:04:16.443396,18,False,Laptop
W0010915,U00612,M00279,2025-08-23 15:04:16.443398,47,True,Tablet
W0010916,U00686,M00293,2026-01-26 15:04:16.443400,64,False,TV
W0010917,U00448,M00247,2025-08-21 15:04:16.443403,92,True,Mobile
W0010918,U00821,M00188,2026-04-17 15:04:16.443405,40,True,TV
W0010919,U00129,M00279,2026-01-17 15:04:16.443410,96,False,Mobile
W0010920,U00611,M00060,2025-07-11 15:04:16.443412,23,False,TV
W0010921,U00883,M00243,2026-01-27 15:04:16.443414,66,True,Tablet
W0010922,U00250,M00102,2026-02-25 15:04:16.443416,156,False,Mobile
W0010923,U00225,M00140,2026-04-06 15:04:16.443418,53,False,Tablet
W0010924,U00197,M00044,2026-01-14 15:04:16.443420,106,True,Mobile
W0010925,U00921,M00251,2025-05-16 15:04:16.443422,29,False,Mobile
W0010926,U00075,M00054,2025-07-14 15:04:16.443425,99,False,TV
W0010927,U00653,M00253,2025-06-04 15:04:16.443428,179,False,Mobile
W0010928,U00166,M00017,2026-01-15 15:04:16.443430,32,False,Mobile
W0010929,U00650,M00125,2026-03-04 15:04:16.443432,27,True,Mobile
W0010930,U00195,M00210,2025-10-21 15:04:16.443434,38,True,Mobile
W0010931,U00931,M00126,2026-01-31 15:04:16.443436,99,False,Mobile
W0010932,U00926,M00172,2026-01-24 15:04:16.443438,154,False,Mobile
W0010933,U00720,M00271,2025-12-03 15:04:16.443440,76,False,Mobile
W0010934,U00316,M00253,2026-04-26 15:04:16.443443,96,True,Tablet
W0010935,U00325,M00136,2026-03-25 15:04:16.443445,85,True,Tablet
W0010936,U00109,M00167,2025-06-05 15:04:16.443446,154,True,Tablet
W0010937,U00090,M00148,2025-11-14 15:04:16.443448,126,False,Laptop
W0010938,U00620,M00208,2025-11-22 15:04:16.443450,15,False,TV
W0010939,U00014,M00086,2025-12-13 15:04:16.443452,79,False,Mobile
W0010940,U00665,M00209,2026-02-27 15:04:16.443454,94,True,Laptop
W0010941,U00612,M00240,2025-10-31 15:04:16.443456,50,True,Mobile
W0010942,U00946,M00058,2026-03-21 15:04:16.443458,24,False,TV
W0010943,U00074,M00191,2026-01-26 15:04:16.443460,102,False,Mobile
W0010944,U00648,M00146,2025-07-10 15:04:16.443462,174,False,Mobile
W0010945,U00585,M00178,2026-02-09 15:04:16.443465,19,False,Laptop
W0010946,U00701,M00015,2026-03-24 15:04:16.443467,156,False,Laptop
W0010947,U00394,M00189,2026-03-03 15:04:16.443469,127,False,Mobile
W0010948,U00300,M00081,2025-06-02 15:04:16.443471,38,False,Laptop
W0010949,U00050,M00270,2025-09-03 15:04:16.443473,72,True,Mobile
W0010950,U00401,M00070,2025-11-23 15:04:16.443475,81,False,TV
W0010951,U00008,M00201,2026-03-01 15:04:16.443478,149,True,TV
W0010952,U00711,M00253,2025-12-24 15:04:16.443480,137,True,Tablet
W0010953,U00559,M00184,2026-01-02 15:04:16.443482,74,False,Laptop
W0010954,U00242,M00275,2025-05-26 15:04:16.443484,89,True,Tablet
W0010955,U00657,M00014,2025-08-01 15:04:16.443486,35,False,Tablet
W0010956,U00400,M00198,2025-12-21 15:04:16.443488,67,True,Mobile
W0010957,U00731,M00237,2026-03-10 15:04:16.443490,11,True,Tablet
W0010958,U00207,M00206,2025-09-11 15:04:16.443492,12,False,Mobile
W0010959,U00672,M00089,2025-05-12 15:04:16.443494,74,True,Tablet
W0010960,U00464,M00182,2026-02-20 15:04:16.443496,57,False,TV
W0010961,U00990,M00067,2025-12-24 15:04:16.443498,21,False,TV
W0010962,U00618,M00244,2025-11-24 15:04:16.443500,72,True,Tablet
W0010963,U00541,M00043,2025-11-27 15:04:16.443502,141,False,Laptop
W0010964,U00925,M00053,2025-11-02 15:04:16.443504,101,True,Tablet
W0010965,U00035,M00244,2025-10-25 15:04:16.443507,24,True,Mobile
W0010966,U00499,M00107,2025-07-01 15:04:16.443510,34,False,Tablet
W0010967,U00532,M00155,2025-07-17 15:04:16.443512,139,False,Mobile
W0010968,U00017,M00205,2025-12-17 15:04:16.443514,83,True,Mobile
W0010969,U00052,M00123,2026-01-10 15:04:16.443516,50,True,Laptop
W0010970,U00575,M00021,2025-10-10 15:04:16.443518,131,True,TV
W0010971,U00928,M00258,2026-01-08 15:04:16.443520,33,True,Tablet
W0010972,U00054,M00120,2026-02-07 15:04:16.443522,50,False,Laptop
W0010973,U00069,M00230,2026-01-19 15:04:16.443524,149,True,Laptop
W0010974,U00372,M00035,2025-07-29 15:04:16.443526,142,False,TV
W0010975,U00499,M00097,2025-10-04 15:04:16.443528,136,True,Tablet
W0010976,U00645,M00130,2026-04-07 15:04:16.443530,164,True,Laptop
W0010977,U00755,M00276,2025-12-25 15:04:16.443532,22,True,TV
W0010978,U00274,M00284,2025-11-16 15:04:16.443534,123,False,Mobile
W0010979,U00987,M00036,2026-02-14 15:04:16.443536,123,True,Laptop
W0010980,U00989,M00177,2025-06-25 15:04:16.443538,145,False,TV
W0010981,U00113,M00285,2025-09-12 15:04:16.443540,150,True,TV
W0010982,U00822,M00183,2025-09-21 15:04:16.443542,138,True,TV
W0010983,U00958,M00242,2025-11-03 15:04:16.443545,144,True,Mobile
W0010984,U00172,M00109,2026-02-27 15:04:16.443581,72,False,TV
W0010985,U00917,M00252,2025-11-01 15:04:16.443588,165,False,Laptop
W0010986,U00110,M00093,2025-07-05 15:04:16.443592,151,True,Laptop
W0010987,U00888,M00115,2026-05-02 15:04:16.443595,57,True,TV
W0010988,U00499,M00104,2026-04-24 15:04:16.443597,86,True,Laptop
W0010989,U00068,M00226,2025-09-11 15:04:16.443600,152,False,Mobile
W0010990,U00083,M00032,2025-07-17 15:04:16.443602,29,False,Mobile
W0010991,U00743,M00279,2025-07-28 15:04:16.443604,41,True,Tablet
W0010992,U00963,M00052,2026-01-31 15:04:16.443607,133,True,Tablet
W0010993,U00249,M00189,2025-10-03 15:04:16.443609,142,False,Mobile
W0010994,U00398,M00163,2025-06-14 15:04:16.443611,97,False,Mobile
W0010995,U00723,M00288,2025-10-14 15:04:16.443613,116,True,TV
W0010996,U00661,M00022,2025-12-17 15:04:16.443616,53,False,Laptop
W0010997,U00978,M00024,2025-06-05 15:04:16.443618,118,False,Laptop
W0010998,U00662,M00091,2026-03-11 15:04:16.443620,149,False,Mobile
W0010999,U00240,M00005,2025-08-02 15:04:16.443622,121,True,Laptop
W0011000,U00045,M00293,2025-06-04 15:04:16.443624,139,True,Tablet
W0011001,U00015,M00275,2026-03-27 15:04:16.443626,145,True,Laptop
W0011002,U00103,M00005,2025-12-09 15:04:16.443630,169,False,Laptop
W0011003,U00869,M00062,2025-11-18 15:04:16.443632,95,True,Laptop
W0011004,U00095,M00200,2026-02-23 15:04:16.443636,79,True,TV
W0011005,U00287,M00016,2025-11-12 15:04:16.443638,83,False,TV
W0011006,U00280,M00247,2025-08-11 15:04:16.443640,68,False,TV
W0011007,U00499,M00251,2025-08-17 15:04:16.443642,63,True,Mobile
W0011008,U00495,M00042,2026-01-13 15:04:16.443644,151,True,Tablet
W0011009,U00162,M00265,2026-04-07 15:04:16.443646,126,True,Laptop
W0011010,U00734,M00252,2025-05-30 15:04:16.443649,107,True,Laptop
W0011011,U00337,M00173,2025-09-28 15:04:16.443651,59,True,Laptop
W0011012,U00300,M00072,2026-02-03 15:04:16.443653,128,True,TV
W0011013,U00013,M00129,2025-05-18 15:04:16.443655,172,False,Laptop
W0011014,U00714,M00053,2026-02-14 15:04:16.443658,86,False,Tablet
W0011015,U00563,M00167,2025-11-18 15:04:16.443662,43,False,Mobile
W0011016,U00169,M00011,2026-04-22 15:04:16.443664,11,True,Tablet
W0011017,U00126,M00202,2025-06-05 15:04:16.443666,47,True,Mobile
W0011018,U00834,M00114,2025-11-14 15:04:16.443668,50,False,Mobile
W0011019,U00100,M00256,2025-05-16 15:04:16.443670,81,True,Laptop
W0011020,U00909,M00285,2025-10-13 15:04:16.443672,177,True,Tablet
W0011021,U00728,M00203,2025-12-07 15:04:16.443674,12,True,Laptop
W0011022,U00437,M00232,2025-10-20 15:04:16.443676,29,False,Tablet
W0011023,U00507,M00214,2025-07-01 15:04:16.443679,8,False,Laptop
W0011024,U00841,M00293,2025-11-24 15:04:16.443681,34,True,Laptop
W0011025,U00097,M00055,2025-08-11 15:04:16.443683,166,False,Tablet
W0011026,U00957,M00094,2026-01-26 15:04:16.443686,52,False,Tablet
W0011027,U00077,M00144,2026-04-09 15:04:16.443687,88,True,Laptop
W0011028,U00748,M00191,2025-12-01 15:04:16.443690,60,True,Laptop
W0011029,U00318,M00245,2025-09-12 15:04:16.443691,175,True,TV
W0011030,U00336,M00101,2026-01-15 15:04:16.443694,50,True,TV
W0011031,U00463,M00047,2025-09-26 15:04:16.443696,6,False,TV
W0011032,U00527,M00057,2025-09-13 15:04:16.443698,54,True,TV
W0011033,U00074,M00212,2026-03-04 15:04:16.443700,152,True,Tablet
W0011034,U00815,M00224,2025-10-05 15:04:16.443702,97,True,Laptop
W0011035,U00462,M00283,2025-09-19 15:04:16.443704,59,True,Tablet
W0011036,U00076,M00277,2025-10-27 15:04:16.443706,10,True,TV
W0011037,U00157,M00067,2026-04-15 15:04:16.443708,54,False,Tablet
W0011038,U00435,M00030,2025-07-10 15:04:16.443710,19,True,Mobile
W0011039,U00110,M00095,2026-03-02 15:04:16.443712,153,False,Tablet
W0011040,U00935,M00069,2025-06-14 15:04:16.443714,129,False,Laptop
W0011041,U00085,M00180,2025-05-10 15:04:16.443716,102,False,Mobile
W0011042,U00743,M00208,2025-08-05 15:04:16.443719,127,False,Laptop
W0011043,U00384,M00074,2026-04-01 15:04:16.443722,153,False,Laptop
W0011044,U00657,M00252,2026-02-08 15:04:16.443724,113,False,Tablet
W0011045,U00730,M00142,2025-12-29 15:04:16.443726,152,True,Mobile
W0011046,U00593,M00087,2026-04-10 15:04:16.443728,141,True,Tablet
W0011047,U00001,M00218,2025-10-03 15:04:16.443731,18,False,Tablet
W0011048,U00007,M00262,2025-07-04 15:04:16.443733,71,False,Tablet
W0011049,U00330,M00083,2025-06-21 15:04:16.443736,34,False,Mobile
W0011050,U00822,M00107,2025-05-15 15:04:16.443738,162,False,Mobile
W0011051,U00364,M00178,2026-02-04 15:04:16.443739,47,False,Tablet
W0011052,U00595,M00215,2026-03-30 15:04:16.443741,154,False,TV
W0011053,U00079,M00184,2025-07-02 15:04:16.443743,102,False,Laptop
W0011054,U00771,M00227,2025-06-03 15:04:16.443745,19,False,Tablet
W0011055,U00590,M00025,2025-06-30 15:04:16.443747,139,True,Tablet
W0011056,U00480,M00261,2026-04-01 15:04:16.443750,72,False,Tablet
W0011057,U00222,M00004,2025-06-14 15:04:16.443754,8,True,Mobile
W0011058,U00989,M00139,2025-11-21 15:04:16.443757,131,False,Laptop
W0011059,U00134,M00181,2026-01-10 15:04:16.443760,139,True,Tablet
W0011060,U00275,M00079,2026-01-30 15:04:16.443764,61,True,TV
W0011061,U00363,M00097,2025-12-02 15:04:16.443767,66,False,TV
W0011062,U00462,M00122,2025-12-07 15:04:16.443773,98,False,Mobile
W0011063,U00417,M00206,2026-03-24 15:04:16.443776,6,False,Laptop
W0011064,U00342,M00162,2025-07-11 15:04:16.443779,147,True,Laptop
W0011065,U00378,M00076,2026-03-20 15:04:16.443782,77,True,TV
W0011066,U00741,M00073,2026-03-27 15:04:16.443785,26,False,Tablet
W0011067,U00233,M00077,2026-02-20 15:04:16.443787,52,False,Laptop
W0011068,U00249,M00137,2025-05-22 15:04:16.443789,100,True,Mobile
W0011069,U00751,M00129,2025-05-29 15:04:16.443791,164,True,Tablet
W0011070,U00368,M00131,2026-04-15 15:04:16.443793,65,True,Laptop
W0011071,U00932,M00270,2026-01-30 15:04:16.443795,92,True,TV
W0011072,U00652,M00140,2025-06-12 15:04:16.443797,24,True,Tablet
W0011073,U00941,M00272,2025-06-21 15:04:16.443799,44,True,Mobile
W0011074,U00311,M00173,2026-02-10 15:04:16.443802,137,False,Mobile
W0011075,U00032,M00146,2025-11-20 15:04:16.443803,180,True,Laptop
W0011076,U00564,M00077,2025-07-31 15:04:16.443805,102,True,TV
W0011077,U00199,M00297,2026-04-23 15:04:16.443808,8,False,Tablet
W0011078,U00780,M00107,2026-02-26 15:04:16.443810,129,False,TV
W0011079,U00364,M00014,2026-04-06 15:04:16.443813,37,True,Mobile
W0011080,U00361,M00161,2025-07-02 15:04:16.443815,139,False,Tablet
W0011081,U00849,M00129,2026-04-30 15:04:16.443817,51,True,TV
W0011082,U00633,M00090,2025-09-03 15:04:16.443822,53,True,TV
W0011083,U00135,M00230,2025-11-25 15:04:16.443824,73,True,Mobile
W0011084,U00807,M00152,2026-03-18 15:04:16.443826,138,True,Tablet
W0011085,U00931,M00288,2026-03-09 15:04:16.443828,141,False,Mobile
W0011086,U00199,M00149,2025-07-29 15:04:16.443830,37,False,Tablet
W0011087,U00098,M00058,2025-08-05 15:04:16.443832,159,False,Laptop
W0011088,U00443,M00061,2025-08-04 15:04:16.443835,144,False,Mobile
W0011089,U00383,M00073,2026-02-04 15:04:16.443837,66,False,Mobile
W0011090,U00832,M00260,2026-01-15 15:04:16.443839,78,False,Tablet
W0011091,U00042,M00025,2025-06-01 15:04:16.443842,172,False,Laptop
W0011092,U00783,M00135,2026-02-03 15:04:16.443844,88,False,TV
W0011093,U00189,M00105,2025-10-21 15:04:16.443846,7,False,TV
W0011094,U00586,M00040,2026-03-13 15:04:16.443848,177,False,Mobile
W0011095,U00926,M00300,2026-01-03 15:04:16.443850,107,True,TV
W0011096,U00488,M00256,2025-05-23 15:04:16.443852,8,False,Tablet
W0011097,U00366,M00279,2025-06-16 15:04:16.443854,154,False,Tablet
W0011098,U00524,M00240,2025-06-27 15:04:16.443856,82,False,Laptop
W0011099,U00224,M00122,2025-10-01 15:04:16.443858,125,False,Tablet
W0011100,U00491,M00231,2025-10-11 15:04:16.443860,55,True,Mobile
W0011101,U00070,M00012,2025-10-31 15:04:16.443863,161,False,Mobile
W0011102,U00722,M00134,2026-03-17 15:04:16.443865,74,False,TV
W0011103,U00720,M00219,2025-07-14 15:04:16.443867,157,True,Mobile
W0011104,U00271,M00039,2025-05-15 15:04:16.443869,57,True,TV
W0011105,U00379,M00003,2025-08-08 15:04:16.443871,156,True,Laptop
W0011106,U00858,M00180,2026-01-20 15:04:16.443873,27,False,Mobile
W0011107,U00396,M00064,2025-06-27 15:04:16.443875,121,False,Laptop
W0011108,U00898,M00206,2026-03-16 15:04:16.443877,165,True,Mobile
W0011109,U00216,M00111,2025-11-28 15:04:16.443879,101,False,TV
W0011110,U00281,M00028,2025-08-06 15:04:16.443881,66,True,Laptop
W0011111,U00928,M00014,2026-04-07 15:04:16.443884,55,True,Tablet
W0011112,U00452,M00089,2025-11-14 15:04:16.443886,116,True,Laptop
W0011113,U00237,M00224,2025-08-14 15:04:16.443888,23,False,Mobile
W0011114,U00585,M00052,2026-03-10 15:04:16.443890,71,True,Laptop
W0011115,U00641,M00103,2025-11-04 15:04:16.443892,70,False,Tablet
W0011116,U00943,M00249,2026-04-23 15:04:16.443895,130,False,Tablet
W0011117,U00301,M00085,2025-10-28 15:04:16.443896,15,False,TV
W0011118,U00090,M00069,2026-02-04 15:04:16.443899,95,True,Laptop
W0011119,U00789,M00176,2025-12-19 15:04:16.443901,67,False,Mobile
W0011120,U00044,M00100,2026-02-13 15:04:16.443903,124,True,TV
W0011121,U00774,M00165,2025-07-18 15:04:16.443906,102,True,Mobile
W0011122,U00630,M00213,2025-08-26 15:04:16.443908,139,True,Mobile
W0011123,U00514,M00115,2025-11-29 15:04:16.443910,72,True,Tablet
W0011124,U00068,M00037,2025-12-07 15:04:16.443912,99,False,Mobile
W0011125,U00922,M00262,2025-06-10 15:04:16.443914,137,False,Mobile
W0011126,U00428,M00105,2025-08-04 15:04:16.443916,39,True,TV
W0011127,U00993,M00205,2026-01-06 15:04:16.443918,148,True,Tablet
W0011128,U00452,M00253,2025-11-18 15:04:16.443920,41,False,Tablet
W0011129,U00084,M00144,2025-07-08 15:04:16.443922,39,False,Laptop
W0011130,U00265,M00212,2025-12-02 15:04:16.443925,75,False,Mobile
W0011131,U00438,M00088,2025-06-22 15:04:16.443927,174,False,Mobile
W0011132,U00713,M00292,2026-03-09 15:04:16.443929,151,True,TV
W0011133,U00318,M00094,2026-04-12 15:04:16.443931,90,False,Laptop
W0011134,U00012,M00158,2026-02-02 15:04:16.443933,153,True,TV
W0011135,U00797,M00263,2026-04-27 15:04:16.443935,138,False,Tablet
W0011136,U00645,M00217,2025-05-15 15:04:16.443937,132,False,Tablet
W0011137,U00030,M00100,2025-11-24 15:04:16.443939,78,False,Laptop
W0011138,U00216,M00271,2026-02-28 15:04:16.443941,154,True,Mobile
W0011139,U00824,M00012,2025-07-05 15:04:16.443943,172,True,TV
W0011140,U00209,M00184,2026-04-12 15:04:16.443946,63,True,Laptop
W0011141,U00830,M00155,2025-12-28 15:04:16.443948,95,False,TV
W0011142,U00522,M00229,2025-07-02 15:04:16.443951,42,False,TV
W0011143,U00913,M00198,2025-12-02 15:04:16.443954,78,False,Tablet
W0011144,U00265,M00173,2026-04-29 15:04:16.443956,57,True,Laptop
W0011145,U00229,M00004,2025-09-14 15:04:16.443958,93,True,Tablet
W0011146,U00762,M00292,2025-12-27 15:04:16.443960,66,False,TV
W0011147,U00526,M00011,2026-01-27 15:04:16.443962,160,True,Mobile
W0011148,U00649,M00110,2025-06-08 15:04:16.443964,167,False,Mobile
W0011149,U00184,M00274,2026-02-25 15:04:16.443966,151,False,Tablet
W0011150,U00770,M00078,2025-11-20 15:04:16.443968,168,True,Tablet
W0011151,U00004,M00286,2025-10-27 15:04:16.443970,65,False,TV
W0011152,U00563,M00033,2025-06-02 15:04:16.443972,105,True,Laptop
W0011153,U00984,M00088,2025-11-16 15:04:16.443974,112,False,TV
W0011154,U00761,M00078,2026-01-10 15:04:16.443976,44,True,TV
W0011155,U00201,M00123,2025-05-28 15:04:16.443978,164,False,TV
W0011156,U00055,M00009,2026-02-02 15:04:16.443980,147,False,Laptop
W0011157,U00479,M00041,2026-02-03 15:04:16.443982,56,False,TV
W0011158,U00705,M00253,2025-09-24 15:04:16.443984,22,False,Mobile
W0011159,U00144,M00075,2025-11-20 15:04:16.443986,73,False,Laptop
W0011160,U00358,M00095,2026-03-09 15:04:16.444018,120,True,Laptop
W0011161,U00540,M00012,2026-01-08 15:04:16.444025,177,False,TV
W0011162,U00969,M00072,2026-01-05 15:04:16.444027,85,False,Tablet
W0011163,U00988,M00094,2025-12-07 15:04:16.444029,102,False,Laptop
W0011164,U00786,M00195,2026-03-06 15:04:16.444031,91,False,Laptop
W0011165,U00920,M00096,2026-05-03 15:04:16.444078,166,False,Laptop
W0011166,U00072,M00275,2025-08-16 15:04:16.444084,95,True,TV
W0011167,U00265,M00034,2025-12-09 15:04:16.444088,95,False,Mobile
W0011168,U00015,M00298,2025-08-12 15:04:16.444091,17,True,Tablet
W0011169,U00182,M00029,2025-08-12 15:04:16.444093,125,False,Mobile
W0011170,U00871,M00297,2026-02-15 15:04:16.444096,41,False,Tablet
W0011171,U00832,M00123,2026-04-06 15:04:16.444098,52,False,TV
W0011172,U00956,M00170,2025-07-13 15:04:16.444102,96,False,TV
W0011173,U00534,M00047,2025-10-02 15:04:16.444104,162,True,Mobile
W0011174,U00313,M00211,2025-05-31 15:04:16.444107,85,True,Mobile
W0011175,U00474,M00137,2025-09-23 15:04:16.444109,117,True,Mobile
W0011176,U00145,M00092,2025-12-04 15:04:16.444111,26,False,TV
W0011177,U00181,M00190,2025-05-09 15:04:16.444113,14,True,Tablet
W0011178,U00241,M00100,2025-05-14 15:04:16.444115,93,False,Mobile
W0011179,U00024,M00254,2025-09-30 15:04:16.444119,113,True,Tablet
W0011180,U00903,M00241,2026-04-29 15:04:16.444121,113,True,TV
W0011181,U00728,M00172,2026-04-12 15:04:16.444123,48,True,Laptop
W0011182,U00074,M00108,2025-08-31 15:04:16.444125,10,False,Tablet
W0011183,U00553,M00186,2026-04-12 15:04:16.444127,29,True,Laptop
W0011184,U00138,M00034,2025-09-24 15:04:16.444129,29,True,Tablet
W0011185,U00982,M00015,2025-12-14 15:04:16.444131,130,True,Tablet
W0011186,U00580,M00224,2025-05-29 15:04:16.444133,156,True,Mobile
W0011187,U00927,M00019,2025-11-20 15:04:16.444136,41,True,Tablet
W0011188,U00156,M00237,2025-06-29 15:04:16.444138,34,False,Laptop
W0011189,U00165,M00085,2025-06-30 15:04:16.444140,23,False,TV
W0011190,U00364,M00031,2025-11-30 15:04:16.444142,124,True,Tablet
W0011191,U00239,M00001,2025-09-18 15:04:16.444144,62,False,Laptop
W0011192,U00936,M00286,2025-09-20 15:04:16.444145,167,False,TV
W0011193,U00324,M00257,2025-07-02 15:04:16.444147,63,False,TV
W0011194,U00666,M00203,2026-03-27 15:04:16.444149,117,True,Mobile
W0011195,U00805,M00146,2025-09-18 15:04:16.444152,15,True,Tablet
W0011196,U00775,M00290,2026-01-29 15:04:16.444153,71,True,Laptop
W0011197,U00178,M00021,2026-01-25 15:04:16.444155,159,False,Laptop
W0011198,U00388,M00014,2025-06-22 15:04:16.444157,82,False,Tablet
W0011199,U00972,M00001,2026-03-01 15:04:16.444160,98,False,Mobile
W0011200,U00936,M00223,2025-12-13 15:04:16.444163,90,True,TV
W0011201,U00497,M00263,2025-12-08 15:04:16.444165,159,False,Tablet
W0011202,U00811,M00009,2025-07-10 15:04:16.444167,136,True,Tablet
W0011203,U00918,M00048,2026-03-29 15:04:16.444169,80,False,TV
W0011204,U00653,M00047,2026-03-18 15:04:16.444171,14,True,Mobile
W0011205,U00421,M00260,2026-03-05 15:04:16.444174,148,False,Tablet
W0011206,U00660,M00142,2026-04-15 15:04:16.444177,115,True,Laptop
W0011207,U00351,M00289,2025-06-18 15:04:16.444179,95,True,Laptop
W0011208,U00057,M00261,2026-05-06 15:04:16.444181,89,True,Laptop
W0011209,U00439,M00036,2025-08-18 15:04:16.444183,77,False,TV
W0011210,U00107,M00206,2026-05-08 15:04:16.444185,174,True,TV
W0011211,U00574,M00215,2025-09-08 15:04:16.444187,94,False,Tablet
W0011212,U00664,M00279,2026-03-09 15:04:16.444189,144,True,Tablet
W0011213,U00276,M00159,2025-06-29 15:04:16.444192,67,False,Tablet
W0011214,U00686,M00224,2025-10-16 15:04:16.444194,162,False,Tablet
W0011215,U00198,M00167,2026-04-10 15:04:16.444196,85,True,Tablet
W0011216,U00131,M00282,2025-09-26 15:04:16.444198,38,False,TV
W0011217,U00929,M00239,2025-12-02 15:04:16.444200,125,True,Mobile
W0011218,U00946,M00155,2025-07-03 15:04:16.444202,165,True,Mobile
W0011219,U00544,M00232,2025-07-20 15:04:16.444205,96,True,TV
W0011220,U00143,M00224,2025-07-26 15:04:16.444207,13,False,Laptop
